cwt_minus_temporal,gate_minus_temporal,gate_minus_cwt
-0.014734075541677272,0.008761209200587539,0.02568255317006629
-0.014827893599376751,0.008304019400584117,0.025270590918707092
-0.013645673868355024,0.006801009251343637,0.025793333391291418
-0.014982556806951819,0.00828296698848996,0.02470054416261569
-0.016792161872277833,0.008098505828723401,0.022054010297756554
-0.01462334466316162,0.007760692004803338,0.02046143771703335
-0.01735290393788036,0.010326630363425515,0.02307686497348116
-0.013576264739012522,0.00813518857019424,0.020519749599213877
-0.015769549144833417,0.006174829257533654,0.02285167051786363
-0.014013419760158796,0.007913291581339355,0.023926305570636797
-0.015709748449057037,0.007227811443377807,0.022550234458900476
-0.017117457564896466,0.00813290017620516,0.022546174430033705
-0.013786718444474877,0.008408335069526984,0.0239535663179693
-0.016083623335409136,0.0090312223896305,0.023439722627419557
-0.012609580499493678,0.009356982500438926,0.02378721304697229
-0.015358042979389919,0.009190339376069723,0.02123261443597879
-0.016507390104476438,0.010119806273944043,0.022644843041474072
-0.015880177458344247,0.0074804783873274605,0.02336068601032626
-0.01549777347811565,0.008433176995267133,0.02661008704408352
-0.016222183419629332,0.008894791360549048,0.023032135797486086
-0.013851177379645141,0.007685867194511475,0.021836768221416336
-0.016188651982507296,0.008654016609951798,0.024277497320908337
-0.01413136822270522,0.00843622371962316,0.023329267565920908
-0.015338708233199383,0.009472583113624422,0.021950031748893983
-0.014210833935297318,0.006876140687290033,0.024223164060404256
-0.015343216485200872,0.007215021346399397,0.02349173766085
-0.014789472469468379,0.00980296284742943,0.025662183699286634
-0.014516671706811035,0.00932093306790538,0.02237480483759735
-0.015319714610784518,0.008445216246147247,0.021630782015922723
-0.010850350832469657,0.0088689539062079,0.02209972403118865
-0.016475520325367254,0.008661070752995825,0.02333885598685892
-0.01472967745523912,0.010293768717075769,0.023443512571216463
-0.013378647335756444,0.008387965377814832,0.023859136898533917
-0.015923490952584385,0.009224789639679098,0.023352684747353747
-0.014128828077325406,0.008872146594452679,0.024734585332242376
-0.01584116035350125,0.008387838080677779,0.022653221420089964
-0.016487021363498222,0.008927705437996036,0.023141491950816495
-0.015737197914805212,0.006595916076966191,0.021536879041529344
-0.014235789253612352,0.008496713264840361,0.025811597247465512
-0.013690977727599196,0.008786480127807805,0.023648063241272332
-0.017188036834095866,0.008810832018939285,0.02119928156525741
-0.011353773108459864,0.009557673197466032,0.022496885396357857
-0.015015328416663865,0.008227551825231494,0.02118630576173197
-0.01330721384127953,0.008128394498061242,0.020621781977606557
-0.012950288584619996,0.007932570128455163,0.022650608199844213
-0.013443266645575602,0.007632938796888311,0.022048802427225067
-0.014027788126721119,0.007752474241168428,0.026158749693045102
-0.013040941013573337,0.00954928365300134,0.02560141910730085
-0.013968636283321234,0.007520207243822186,0.027542243925629206
-0.016148936953622517,0.008871171188120641,0.025665267765550115
-0.017544931181449064,0.010346935790721878,0.022631303999877228
-0.015153302521864642,0.007930929194790881,0.024072904881631052
-0.013366857200834081,0.008882291329738834,0.022926434940225615
-0.013939464358447506,0.00784608369706108,0.022739333237616677
-0.010545491366039328,0.00933405132944376,0.02549390095307691
-0.013229081079725202,0.008744696839856125,0.023390221180306425
-0.017615967810681754,0.008503031116910753,0.02059327806195521
-0.012706789089782067,0.007552053694637184,0.026059787763173192
-0.01707073307526108,0.007751758364375916,0.023500469664860524
-0.013876876738723842,0.009937586470585957,0.024083488812536524
-0.01563778749847633,0.011486118767788267,0.024348539328884033
-0.016070521805702898,0.00906800243208461,0.025565023205276094
-0.014633685853271516,0.008290701438138037,0.0225524382618022
-0.01370115528146898,0.008927251524153301,0.021294053852737527
-0.021421337794960027,0.007474088545472823,0.024343443895890826
-0.016185217189104262,0.007763577564511848,0.022728492906002984
-0.016033790263359715,0.009029005833731452,0.02080993395281272
-0.014033576987203755,0.007901123193105875,0.025130529544144964
