seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
46,train_oof,adaptive,0.595,0.553724228178075,0.9475999235035379,0.5571847507331378,0.6070287539936102,0.9692839707078926,0.581039755351682,0.561581972391731,0.8967672878804815,0.08202538921731777,0.19013864578865863,4765,151,123,190,274
46,train_oof,conservative,0.595,0.553724228178075,0.9475999235035379,0.5571847507331378,0.6070287539936102,0.9692839707078926,0.581039755351682,0.561581972391731,0.8967672878804815,0.08202538921731777,0.19013864578865863,4765,151,123,190,274
46,train_oof,oracle,0.5,0.7155056894042547,0.9573532224134633,0.59375,0.9105431309904153,0.96033360455655,0.7187894073139974,0.5459897363682632,0.9354383677734827,0.04264677758653662,0.04264677758653662,4721,195,28,285,223
46,validation,temporal,0.48499999999999993,0.18023435621284672,0.5794606999426276,0.10763454317897372,0.8113207547169812,0.5644471594379963,0.19005524861878453,0.10173483913943494,0.7031183365797997,0.22923859109353215,0.4091859858758098,924,713,20,86,733
46,validation,cwt,0.8099999999999999,0.6031010282312382,0.9581181870338497,0.6896551724137931,0.5660377358490566,0.9835064141722664,0.6217616580310881,0.639918095353225,0.9287006834868201,0.05261750754635212,0.0673077858522811,1610,27,46,60,73
46,validation,fixed_50_50,0.625,0.5849775492746889,0.9523809523809523,0.6074766355140186,0.6132075471698113,0.9743433109346366,0.6103286384976526,0.5317893024400079,0.9136190223718029,0.09760646027304909,0.23824688586404552,1595,42,41,65,83
46,validation,best_fixed,0.8099999999999999,0.6031010282312382,0.9581181870338497,0.6896551724137931,0.5660377358490566,0.9835064141722664,0.6217616580310881,0.639918095353225,0.9287006834868201,0.05261750754635212,0.0673077858522811,1610,27,46,60,73
46,validation,adaptive,0.595,0.5730410292776135,0.9569707401032702,0.7066666666666667,0.5,0.9865607819181429,0.585635359116022,0.5568667545988347,0.9091930706192874,0.07068316931975394,0.1689369638740542,1615,22,53,53,75
46,validation,conservative,0.595,0.5730410292776135,0.9569707401032702,0.7066666666666667,0.5,0.9865607819181429,0.585635359116022,0.5568667545988347,0.9091930706192874,0.07068316931975394,0.1689369638740542,1615,22,53,53,75
46,validation,oracle,0.5,0.6838415557635315,0.9512335054503729,0.562874251497006,0.8867924528301887,0.9554062309102016,0.6886446886446886,0.5060373197034632,0.9210993418701952,0.04876649454962708,0.04876649454962708,1564,73,12,94,85
46,test_grouped_holdout,temporal,0.48499999999999993,0.19782652903057157,0.5649425287356322,0.11017964071856287,0.8679245283018868,0.5452876376988984,0.19553666312433582,0.11229321626963881,0.7118080413847256,0.22876355067119514,0.4108737572893562,891,743,14,92,757
46,test_grouped_holdout,cwt,0.8099999999999999,0.5556584568672185,0.9540229885057471,0.6585365853658537,0.5094339622641509,0.9828641370869033,0.574468085106383,0.630356904573223,0.9468545761067875,0.056389066579059406,0.08313694448586456,1606,28,52,54,80
46,test_grouped_holdout,fixed_50_50,0.625,0.6234898767236486,0.9534482758620689,0.6016260162601627,0.6981132075471698,0.9700122399020807,0.6462882096069869,0.6104977405115818,0.9364795270317082,0.10085405228436199,0.2470053508876103,1585,49,32,74,81
46,test_grouped_holdout,best_fixed,0.8099999999999999,0.5556584568672185,0.9540229885057471,0.6585365853658537,0.5094339622641509,0.9828641370869033,0.574468085106383,0.630356904573223,0.9468545761067875,0.056389066579059406,0.08313694448586456,1606,28,52,54,80
46,test_grouped_holdout,adaptive,0.595,0.6101040048939831,0.9586206896551724,0.6931818181818182,0.5754716981132075,0.9834761321909424,0.6288659793814433,0.6331351712736032,0.9223863190226553,0.073245423796955,0.18212508871726685,1607,27,45,61,72
46,test_grouped_holdout,conservative,0.595,0.6101040048939831,0.9586206896551724,0.6931818181818182,0.5754716981132075,0.9834761321909424,0.6288659793814433,0.6331351712736032,0.9223863190226553,0.073245423796955,0.18212508871726685,1607,27,45,61,72
46,test_grouped_holdout,oracle,0.5,0.6760642939966838,0.9454022988505747,0.5297297297297298,0.9245283018867925,0.9467564259485924,0.6735395189003437,0.49434782863540183,0.9356423639176924,0.05459770114942529,0.05459770114942528,1547,87,8,98,95
