seed,split,method,threshold,mcc,accuracy,precision,recall_pd,specificity,f1,pr_auc,roc_auc,brier,ece_10_bins,tn,fp,fn,tp,errors
44,validation,conservative,0.42499999999999993,0.983827787188845,0.9919127988748242,0.992952783650458,0.990857946554149,0.9929676511954993,0.9919042590637099,0.999299894854701,0.9992142015795471,0.007223114888280944,0.008904877403673893,15532,110,143,15499,253
44,validation,oracle,0.5,0.9908916441108416,0.9954289732770746,0.999548765551473,0.99130545965989,0.999552486894259,0.9954100465414861,0.9952054186575335,0.9954289732770745,0.004571026722925457,0.004571026722925445,15635,7,136,15506,143
44,test_confirmatory,temporal,0.13,0.967033888671805,0.9834577161672361,0.9911449426655348,0.9756318934512588,0.9912835388832134,0.9833272380883297,0.9975619786560224,0.9967919348616969,0.021858743535426838,0.022863821022208505,495843,4360,12189,488014,16549
44,test_confirmatory,cwt,0.5399999999999999,0.9795486388978301,0.9897741516944121,0.9893691185077614,0.9901879836786265,0.9893603197101977,0.9897783817269838,0.9993217371209936,0.999203586523021,0.008184714701564151,0.005563456471561014,494881,5322,4908,495295,10230
44,test_confirmatory,fixed_50_50,0.4499999999999999,0.9830892871353188,0.9915324378302409,0.9950209189857413,0.9880088683994298,0.995056007261052,0.9915024962859158,0.9994113908030853,0.9993006281452279,0.009916930713333057,0.016062067619965547,497730,2473,5998,494205,8471
44,test_confirmatory,best_fixed,0.32999999999999996,0.9834316276965783,0.9917083664032403,0.9944295909136597,0.9889564836676309,0.9944602491388497,0.9916854858352554,0.9993761075353446,0.9992520008625968,0.012427466894877079,0.021022595814538195,497432,2771,5524,494679,8295
44,test_confirmatory,adaptive,0.41999999999999993,0.980955028494744,0.9904768663922447,0.9896809682724703,0.9912895364482021,0.9896641963362874,0.9904845992734856,0.9991593981159144,0.9990634084587156,0.007860450341511841,0.006625685306935287,495033,5170,4357,495846,9527
44,test_confirmatory,conservative,0.42499999999999993,0.9809848410364057,0.9904918603047163,0.9897516563231722,0.9912475534932818,0.9897361671161509,0.9904990401153859,0.9990873682635125,0.9989812558162028,0.008231553022532112,0.007999072109755326,495069,5134,4378,495825,9512
44,test_confirmatory,oracle,0.5,0.9913911122894623,0.995679754019868,0.9996694941042988,0.9916873749257802,0.9996721331139558,0.9956624368233221,0.9955159289387847,0.995679754019868,0.004320245980132066,0.004320245980132043,500039,164,4158,496045,4322
45,train_oof,temporal,0.12,0.967155403435293,0.9835389631144921,0.9897377792165749,0.9772102537876366,0.9898676724413475,0.9834341224909933,0.997460491098549,0.9969895188318331,0.019868704560365377,0.019148610181026746,61938,634,1426,61146,2060
45,train_oof,cwt,0.12499999999999999,0.975864311969011,0.9879179185578214,0.9842188739095955,0.9917375183788276,0.9840983187368152,0.9879638916750251,0.9993021626033944,0.9992104782818162,0.009035012037713851,0.005210170073651163,61577,995,517,62055,1512
45,train_oof,fixed_50_50,0.15999999999999998,0.9793361834793407,0.9896679025762322,0.9892378686509014,0.9901073962794861,0.9892284088729784,0.9896724414731747,0.9993205278044418,0.9992085190225496,0.011163439693305955,0.01466333203040323,61898,674,619,61953,1293
45,train_oof,best_fixed,0.135,0.9775159486264137,0.9887489611967014,0.9857987037743042,0.9917854631464553,0.9857124592469475,0.9887830215735636,0.9993807646546108,0.9992931354739508,0.00927712121407649,0.010049886506021458,61678,894,514,62058,1408
45,train_oof,adaptive,0.16999999999999998,0.9804073333678949,0.9902032858147414,0.9908151182513522,0.9895800038355814,0.9908265677939014,0.9901971758911294,0.999308718770007,0.9991982512371534,0.00866448322422061,0.00889941598124769,61998,574,652,61920,1226
45,train_oof,conservative,0.135,0.9782471794295329,0.9891165377485137,0.9865041012271889,0.9918014447356646,0.9864316307613629,0.9891456805865476,0.9993818979720235,0.9992951069929545,0.008326206476820436,0.007312349875430497,61723,849,513,62059,1362
45,train_oof,oracle,0.5,0.9843919187629246,0.9921370581090584,0.9998701383027077,0.9844019689317905,0.9998721472863261,0.9920757634325473,0.992073148355392,0.9921370581090583,0.007862941890941635,0.007862941890941617,62564,8,976,61596,984
45,validation,temporal,0.12,0.9770556128746739,0.9884925201380897,0.9944350977093309,0.9824830584324256,0.994501981843754,0.988422948289169,0.998133498461412,0.9975412425746968,0.015509451787301162,0.013445501067006805,15556,86,274,15368,360
45,validation,cwt,0.12499999999999999,0.9863337927150958,0.9931594425265311,0.9958858318333762,0.9904104334484082,0.9959084516046541,0.9931405859349959,0.9994530986582605,0.9993067907798453,0.008978829871002006,0.00917880074251729,15578,64,150,15492,214
45,validation,fixed_50_50,0.15999999999999998,0.9872365797965557,0.9936069556322721,0.9969747682801235,0.9902186421173763,0.9969952691471679,0.993585220347681,0.9995005711885099,0.999395190700974,0.010258738803470004,0.014911100805498732,15595,47,153,15489,200
45,validation,best_fixed,0.135,0.9879939983751883,0.9939905382943358,0.996530008996273,0.9914333205472446,0.996547756041427,0.9939751313934111,0.999581471874904,0.9995028613062824,0.00912243383081561,0.012023634184617698,15588,54,134,15508,188
45,validation,adaptive,0.16999999999999998,0.9873689232153635,0.9936708860759493,0.9973592683241015,0.9899629203426672,0.9973788518092316,0.9936473305954825,0.9995044558931346,0.9993991674508589,0.0082747264233923,0.01121391925739417,15601,41,157,15485,198
45,validation,conservative,0.135,0.9880582547462751,0.9940225035161744,0.9965940492256282,0.9914333205472446,0.9966116864851042,0.9940069865077076,0.9995848234102013,0.999506147335992,0.008019169651141935,0.009982737511508572,15589,53,134,15508,187
45,validation,oracle,0.5,0.98275517477451,0.99130545965989,0.9998699102380643,0.9827387802071347,0.9998721391126455,0.9912303327314934,0.9912415458496051,0.9913054596598901,0.00869454034010996,0.00869454034010996,15640,2,270,15372,272
45,test_confirmatory,temporal,0.12,0.976436720290331,0.9881877957549235,0.993712166856043,0.9825930672147108,0.9937825242951361,0.9881213378648565,0.9981311216715575,0.9974892491655397,0.014381943433357448,0.011159328231067925,497093,3110,8707,491496,11817
